,Space_GI,Affloss_Lasswell,Socrel_GI_neg_3,Space_GI_neg_3,Affloss_Lasswell_neg_3,attention_nouns,Virtue_GI_nouns,Affloss_Lasswell_nouns,Work_GI_verbs,Numb_GI_adverbs,Ord_GI_adverbs,Pos_GI_adverbs,Timespc_Lasswell_adverbs,attention_nouns_neg_3,polarity_nouns_neg_3,Causal_GI_nouns_neg_3,Affloss_Lasswell_nouns_neg_3,Numb_GI_adverbs_neg_3,Ord_GI_adverbs_neg_3,Pos_GI_adverbs_neg_3,outcome
104,0.1037735849056603,0.0,0.0188679245283018,0.1037735849056603,0.0,0.0887272727272727,0.0,0.0,0.0952380952380952,0.0,0.0,0.0,0.5,0.0887272727272727,0.116090909090909,0.037037037037037,0.0,0.0,0.0,0.0,True
105,0.09375,0.0,0.0,0.09375,0.0,0.2166666666666666,0.0,0.0,0.2777777777777778,0.0,0.0,0.0,0.3333333333333333,0.2166666666666666,0.0976666666666666,0.0,0.0,0.0,0.0,0.0,True
106,0.0,0.0,0.0,0.0,0.0,0.4355,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.4355,0.3055,0.0,0.0,0.0,0.0,0.0,False
107,0.0780487804878048,0.0,0.0536585365853658,0.0780487804878048,0.0,0.1780454545454546,0.0444444444444444,0.0,0.1333333333333333,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1428571428571428,0.1780454545454546,0.1022272727272727,0.0,0.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,True
108,0.0204081632653061,0.0,0.0333333333333333,0.0222222222222222,0.0,0.2236666666666666,0.04,0.0,0.125,0.0,0.0,0.0,0.0,0.2236666666666666,0.2108333333333334,0.0,0.0,0.0,0.0,0.0,False
109,0.04,0.0,0.08,0.04,0.0,0.2595,0.1176470588235294,0.0,0.125,0.2,0.2,0.2,0.2,0.2595,0.1950833333333333,0.0,0.0,0.2,0.2,0.2,False
110,0.0727272727272727,0.0,0.0196078431372549,0.0588235294117647,0.0,0.1089999999999999,0.0,0.0,0.15,0.125,0.125,0.125,0.125,0.1089999999999999,0.07,0.0,0.0,0.25,0.25,0.25,True
111,0.0649350649350649,0.0,0.0175438596491228,0.0350877192982456,0.0,0.0959999999999999,0.0526315789473684,0.0,0.0666666666666666,0.0,0.0,0.0,0.0,0.1144999999999999,0.07075,0.0,0.0,0.0,0.0,0.0,True
112,0.0677966101694915,0.0,0.0727272727272727,0.0727272727272727,0.0,0.1243333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1243333333333333,0.073,0.0,0.0,0.0,0.0,0.0,True
113,0.0136986301369863,0.0,0.0,0.0144927536231884,0.0,0.0478333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0478333333333333,0.0415,0.0,0.0,0.0,0.0,0.0,True
114,0.131578947368421,0.0,0.0294117647058823,0.1176470588235294,0.0,0.1035714285714285,0.0,0.0,0.0625,0.25,0.25,0.25,0.25,0.1035714285714285,0.0947142857142857,0.0454545454545454,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True
115,0.0,0.0,0.0,0.0,0.0,0.0276666666666666,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.031,-0.0303333333333333,0.0,0.0,0.0,0.0,0.0,True
116,0.0638297872340425,0.0,0.0,0.0666666666666666,0.0,0.0548888888888888,0.1052631578947368,0.0,0.125,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.0548888888888888,0.0542222222222222,0.0,0.0,0.125,0.125,0.125,True
117,0.0,0.0,0.0,0.0,0.0,-0.0185,0.1538461538461538,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,-0.0185,0.025,0.0,0.0,0.0,0.0,0.0,True
118,0.0431654676258992,0.0,0.0157480314960629,0.0472440944881889,0.0,0.2628,0.0652173913043478,0.0,0.04,0.2,0.2,0.2,0.2,0.2628,0.1745,0.0444444444444444,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False
119,0.0344827586206896,0.0,0.0344827586206896,0.0344827586206896,0.0,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0485,0.0345,0.0,0.0,0.0,0.0,0.0,True
