filename,basic_ntokens,basic_ntypes,basic_ncontent_tokens,basic_ncontent_types,basic_nfunction_tokens,basic_nfunction_types,lexical_density_types,lexical_density_tokens,simple_ttr_aw,root_ttr_aw,log_ttr_aw,maas_ttr_aw,mattr50_aw,msttr50_aw,hdd42_aw,mtld_original_aw,mtld_ma_bi_aw,mtld_ma_wrap_aw
832.txt,93,66,41,38,52,28,0.5757575757575758,0.44086021505376344,0.7096774193548387,6.843881185220807,0.9243381746733046,0.038436617082346226,0.7977272727272731,0.82,0.8086214624264008,72.28217821782178,32.86904761904762,70.50537634408602
72.txt,125,73,62,43,63,30,0.589041095890411,0.496,0.584,6.529318494299385,0.8886041120322015,0.053123828527099765,0.8357894736842106,0.81,0.7916156317630177,62.911184210526315,67.8890977443609,71.448
775.txt,31,20,14,11,17,9,0.55,0.45161290322580644,0.6451612903225806,3.5921060405354983,0.8723772382265291,0.08557465455972275,0.6451612903225806,0.6451612903225806,0.0,31.0,22.2,23.451612903225808
1587.txt,219,108,111,74,108,34,0.6851851851851852,0.5068493150684932,0.4931506849315068,7.297963686714448,0.8688196153001748,0.05604935570477677,0.8176470588235291,0.825,0.7996469819105422,82.39181008979253,66.83008039775731,75.97260273972603
1593.txt,128,68,65,47,63,21,0.6911764705882353,0.5078125,0.53125,6.010407640085654,0.8696375487500485,0.06186495561794256,0.6964556962025311,0.7,0.7383770077149785,40.74127557160048,41.29842105263158,44.578125
761.txt,104,45,47,26,57,19,0.5777777777777777,0.4519230769230769,0.4326923076923077,4.412613040609141,0.8196257749264975,0.08942550505199355,0.5676363636363633,0.5900000000000001,0.6409076278041693,35.690256498290495,26.294584768465366,32.21153846153846
991.txt,141,66,60,38,81,28,0.5757575757575758,0.425531914893617,0.46808510638297873,5.5582026790390255,0.8466069954560407,0.07137150588356758,0.6180434782608695,0.65,0.6905339842241818,40.749833772174796,30.564445305437168,40.361702127659576
749.txt,47,31,20,17,27,14,0.5483870967741935,0.425531914893617,0.6595744680851063,4.521814736434731,0.8919105342766409,0.06464302625015055,0.6595744680851063,0.6595744680851063,0.6831410443806375,40.5792349726776,33.0625,36.04255319148936
985.txt,58,40,33,28,25,12,0.7,0.5689655172413793,0.6896551724137931,5.252257314388902,0.9084918676441461,0.05189218538544647,0.7355555555555556,0.7,0.741417811136676,49.04938271604938,49.11764705882353,44.53448275862069
1222.txt,137,62,58,34,79,28,0.5483870967741935,0.4233576642335766,0.45255474452554745,5.297017477843918,0.838851704359081,0.0754185166361639,0.6952272727272724,0.71,0.7140620583174275,30.956730769230766,36.7772131147541,37.22627737226277
1544.txt,132,75,70,43,62,32,0.5733333333333334,0.5303030303030303,0.5681818181818182,6.527912098338669,0.8842234811051644,0.054596784951043933,0.7607228915662658,0.73,0.7780949800121157,61.626780007492336,57.77494131455399,55.24242424242424
1550.txt,99,64,43,35,56,29,0.546875,0.43434343434343436,0.6464646464646465,6.432242017658957,0.9050652037373648,0.04757121768529457,0.8320000000000003,0.8,0.7998246344684437,47.266245487364614,56.18560606060606,63.41414141414141
1236.txt,26,22,12,11,14,11,0.5,0.46153846153846156,0.8461538461538461,4.314554973040049,0.9487264779561714,0.03623638714987735,0.8461538461538461,0.8461538461538461,0.0,47.32000000000001,0.0,31.0
952.txt,57,30,28,16,29,14,0.5333333333333333,0.49122807017543857,0.5263157894736842,3.9735970711951314,0.8412451775522078,0.09041351776006261,0.55,0.56,0.6005158631115171,28.5,24.238687782805428,27.736842105263158
1578.txt,94,60,47,32,47,28,0.5333333333333333,0.5,0.6382978723404256,6.18852747755276,0.9011839993742184,0.05008089082798436,0.7662222222222225,0.82,0.7938717626344929,71.2902262727844,53.82127192982456,61.776595744680854
946.txt,76,50,33,23,43,27,0.46,0.4342105263157895,0.6578947368421053,5.735393346764043,0.9033165281816908,0.051405132446466814,0.8444444444444444,0.88,0.7928060648969089,76.0,64.0,58.11842105263158
211.txt,68,43,32,25,36,18,0.5813953488372093,0.47058823529411764,0.6323529411764706,5.214515938281159,0.8913836348917352,0.059271943702506165,0.7094736842105264,0.68,0.7225790135140437,34.153153153153156,37.71046420141621,38.75
1785.txt,110,54,55,30,55,24,0.5555555555555556,0.5,0.4909090909090909,5.148697981926198,0.848633274929509,0.07414875451009015,0.6924590163934427,0.69,0.6946386074157312,39.41954675045093,41.36732186732186,37.627272727272725
577.txt,79,44,30,20,49,24,0.45454545454545453,0.379746835443038,0.5569620253164557,4.950386764074505,0.8660567105250336,0.07058462123023392,0.6806666666666664,0.6,0.6875502972260383,35.70192307692308,32.03031145717464,35.45569620253165
563.txt,48,33,20,16,28,17,0.48484848484848486,0.4166666666666667,0.6875,4.763139720814412,0.9032100249029601,0.05757054546682949,0.6875,0.6875,0.7150143899681366,48.0,30.463942307692307,38.979166666666664
1949.txt,60,40,29,23,31,17,0.575,0.48333333333333334,0.6666666666666666,5.163977794943222,0.9009694709504105,0.055692972703094444,0.7109090909090908,0.7,0.7374624462969221,46.99421965317919,40.76190476190476,44.65
1791.txt,62,41,25,20,37,21,0.4878048780487805,0.4032258064516129,0.6612903225806451,5.2070052070078106,0.8997943173744595,0.05590612990042998,0.6876923076923078,0.68,0.7458837132178288,57.49418604651162,40.22073578595318,47.903225806451616
205.txt,59,37,27,18,32,19,0.4864864864864865,0.4576271186440678,0.6271186440677966,4.816989706290483,0.8855633975945693,0.06462234091447965,0.7,0.74,0.7221179775856937,59.0,45.28888888888889,44.25423728813559
1961.txt,72,48,33,22,39,26,0.4583333333333333,0.4583333333333333,0.6666666666666666,5.656854249492381,0.9051913109828057,0.051045620102680836,0.7556521739130434,0.78,0.7750845796575411,56.80300187617261,52.01799242424242,51.611111111111114
1975.txt,87,46,44,27,43,19,0.5869565217391305,0.5057471264367817,0.5287356321839081,4.931717660253856,0.8573041125715157,0.07357281307510877,0.6584210526315787,0.56,0.6842527616397659,43.5,35.53216374269006,39.95402298850575
239.txt,91,49,42,30,49,19,0.6122448979591837,0.46153846153846156,0.5384615384615384,5.136595699937399,0.8627669056170124,0.07005114589252874,0.7285714285714286,0.66,0.7095789627258408,42.9264705882353,43.14073829927489,42.472527472527474
1746.txt,101,61,42,31,59,30,0.5081967213114754,0.4158415841584158,0.6039603960396039,6.069726860280934,0.8907403066013385,0.05451206319895787,0.7423076923076921,0.77,0.7824717397576074,60.79764132768206,52.117045454545455,56.87128712871287
1020.txt,148,67,70,41,78,26,0.6119402985074627,0.47297297297297297,0.4527027027027027,5.50736607472947,0.8414076467125562,0.0730752204503512,0.7042424242424241,0.72,0.7113570938394262,49.333333333333336,47.46841766032871,49.9054054054054
1034.txt,151,76,72,51,79,25,0.6710526315789473,0.4768211920529801,0.5033112582781457,6.184792286660811,0.8631636028170142,0.06279846023748463,0.7113725490196073,0.68,0.7138326293780315,43.84370180456875,41.515625,42.77483443708609
1752.txt,115,68,59,46,56,22,0.6764705882352942,0.5130434782608696,0.591304347826087,6.341032696034134,0.8892661878035362,0.053736074269608636,0.7354545454545454,0.7,0.7756127239448457,59.272690049472786,46.14317389927146,58.278260869565216
588.txt,151,72,82,45,69,27,0.625,0.543046357615894,0.4768211920529801,5.859276903152348,0.852387400765546,0.06774399307795596,0.7337254901960786,0.7333333333333334,0.7396910667518686,52.704005524861884,51.76921568627451,48.973509933774835
1008.txt,86,48,39,26,47,22,0.5416666666666666,0.45348837209302323,0.5581395348837209,5.1759731137650435,0.8690837856679713,0.06767449942793745,0.706486486486486,0.74,0.7247091159243191,47.538338453661034,41.8625,41.08139534883721
1777.txt,85,41,34,23,51,18,0.5609756097560976,0.4,0.4823529411764706,4.447074385282452,0.83589096967247,0.08505619393506,0.5994444444444443,0.74,0.6378843170750186,36.141186071817195,28.95063025210084,33.48235294117647
1011.txt,137,81,73,51,64,30,0.6296296296296297,0.5328467153284672,0.5912408759124088,6.920297027505764,0.893184185248192,0.049990539892617224,0.8095454545454545,0.8,0.8228596644487267,69.50544529802656,76.675,70.54014598540147
585.txt,105,50,43,29,62,21,0.58,0.4095238095238095,0.47619047619047616,4.8795003647426665,0.840579358458809,0.07887467127129023,0.6917857142857139,0.66,0.6489650783147772,31.492985971943888,33.36765660499838,34.79047619047619
591.txt,76,52,31,27,45,25,0.5192307692307693,0.40789473684210525,0.6842105263157895,5.9648090806346055,0.9123728957923294,0.04658999943817319,0.7511111111111108,0.78,0.780848696126782,68.6923076923077,51.64809384164223,59.28947368421053
1005.txt,58,38,23,17,35,21,0.4473684210526316,0.39655172413793105,0.6551724137931034,4.989644448669457,0.8958594296923454,0.059055754296631395,0.6977777777777778,0.66,0.7182250329529722,33.08480825958703,28.388341543513956,38.224137931034484
1763.txt,78,51,37,30,41,21,0.5882352941176471,0.47435897435897434,0.6538461538461539,5.774612874137437,0.9024761096352382,0.0515428193844467,0.7710344827586205,0.7,0.7600225654299189,63.99640933572711,41.947552447552454,50.19230769230769
1993.txt,162,83,86,49,76,34,0.5903614457831325,0.5308641975308642,0.5123456790123457,6.521095870942605,0.8685517318257838,0.059491909902873376,0.760884955752213,0.7533333333333334,0.7727112673492348,66.3435754189944,53.81346153846154,59.99382716049383
1039.txt,45,32,22,18,23,14,0.5625,0.4888888888888889,0.7111111111111111,4.7702783519995515,0.9104395023496913,0.05417361464666435,0.7111111111111111,0.7111111111111111,0.7234454176314642,44.30769230769231,42.15,38.62222222222222
1987.txt,242,70,101,39,141,31,0.5571428571428572,0.41735537190082644,0.2892561983471074,4.499770425732575,0.7740104650493319,0.09480161013129537,0.6607253886010359,0.625,0.6680037315318377,41.25078683834049,41.84631811981484,42.45867768595041
220.txt,187,97,93,66,94,31,0.6804123711340206,0.49732620320855614,0.5187165775401069,7.093342514033167,0.8745203576472688,0.055232566386540165,0.7328985507246373,0.7333333333333334,0.7458484837128875,51.28918195718654,48.941984250437486,50.35294117647059
546.txt,177,91,85,58,92,33,0.6373626373626373,0.480225988700565,0.5141242937853108,6.839978854825743,0.8714700577786096,0.05717592114847851,0.7632812499999994,0.7600000000000001,0.7723109796447587,53.42695214105794,54.60450268817204,54.56497175141243
552.txt,50,36,17,17,33,19,0.4722222222222222,0.34,0.72,5.091168824543142,0.9160270615698787,0.049425792224589114,0.72,0.72,0.7416253741706367,43.872549019607845,31.8125,43.58
234.txt,47,32,25,19,22,13,0.59375,0.5319148936170213,0.6808510638297872,4.667679727932626,0.9001566332834632,0.05971143748715644,0.6808510638297872,0.6808510638297872,0.7046091793741472,47.0,40.29761904761905,35.212765957446805
1978.txt,51,38,25,23,26,15,0.6052631578947368,0.49019607843137253,0.7450980392156863,5.321064319306437,0.9251646689138491,0.04382562551962657,0.76,0.76,0.7717114079674426,45.20998798076924,15.666666666666666,40.1
1788.txt,115,57,51,27,64,30,0.47368421052631576,0.4434782608695652,0.4956521739130435,5.315277406969789,0.85207778709138,0.07178258258534245,0.6230303030303029,0.6599999999999999,0.7058765851890244,43.195929276315795,34.76420454545455,42.23478260869565
1950.txt,52,39,25,23,27,16,0.5897435897435898,0.4807692307692308,0.75,5.408326913195984,0.9271920203001133,0.04242880992624786,0.7600000000000001,0.76,0.786083664234925,58.24,0.0,55.0
208.txt,122,49,45,24,77,25,0.4897959183673469,0.36885245901639346,0.4016393442622951,4.436251556083408,0.8101172459219982,0.09101150783591914,0.6238356164383565,0.63,0.6361580773928248,38.125,31.6647315855181,32.5655737704918
1944.txt,67,46,28,22,39,24,0.4782608695652174,0.417910447761194,0.6865671641791045,5.61979444039004,0.9105639206139304,0.0489772265921366,0.73,0.72,0.7568914227857418,47.8794466403162,43.911184210526315,50.865671641791046
787.txt,97,59,44,31,53,28,0.5254237288135594,0.4536082474226804,0.6082474226804123,5.990542374288353,0.891321323481661,0.05470113885955611,0.7025,0.7,0.7435076067668004,48.62753286929621,41.044444444444444,44.81443298969072
1213.txt,113,62,55,34,58,28,0.5483870967741935,0.48672566371681414,0.5486725663716814,5.832469383978303,0.8730264034418173,0.06184546769813096,0.6884374999999996,0.72,0.7445783113375656,50.91699604743083,39.750345208505934,49.743362831858406
1575.txt,185,84,88,57,97,27,0.6785714285714286,0.4756756756756757,0.4540540540540541,6.175802825587985,0.8487576225279309,0.06670971394769627,0.7324999999999988,0.7399999999999999,0.75036696741723,50.19154951353381,48.5049903172948,49.30810810810811
1561.txt,122,76,60,45,62,31,0.5921052631578947,0.4918032786885246,0.6229508196721312,6.880716699231408,0.9014809260742518,0.04722055729662231,0.7882191780821918,0.81,0.8035566443305355,68.599600691855,68.43055555555556,68.56557377049181
1207.txt,77,47,44,32,33,15,0.6808510638297872,0.5714285714285714,0.6103896103896104,5.356147093602983,0.8863536065266568,0.060242222215512065,0.6935714285714284,0.66,0.7225546535852496,47.221311475409834,43.932748538011694,42.97402597402598
793.txt,83,47,39,30,44,17,0.6382978723404256,0.46987951807228917,0.5662650602409639,5.158920219515446,0.8713026658886184,0.06706206205086589,0.6464705882352941,0.6,0.6838701953459234,33.05186837702175,26.79526977087953,30.204819277108435
963.txt,46,33,26,20,20,13,0.6060606060606061,0.5652173913043478,0.717391304347826,4.8655845531116055,0.9132502105506186,0.05217223325999912,0.717391304347826,0.717391304347826,0.7350583693354165,45.78769230769231,45.25,36.17391304347826
1549.txt,101,38,42,22,59,16,0.5789473684210527,0.4158415841584158,0.37623762376237624,3.781141322797959,0.7881887691669793,0.10567727990311321,0.4776923076923077,0.49,0.5318774641560859,23.03460689605268,21.555900621118013,22.524752475247524
977.txt,84,36,39,23,45,13,0.6388888888888888,0.4642857142857143,0.42857142857142855,3.927922024247863,0.8087716331200164,0.09937661765893684,0.569714285714286,0.52,0.555302111686961,25.96511627906977,23.57258064516129,23.88095238095238
744.txt,122,60,55,38,67,22,0.6333333333333333,0.45081967213114754,0.4918032786885246,5.432144762551111,0.8522744850817862,0.07080538684951486,0.6290410958904111,0.62,0.6784082571903478,33.63642401081232,26.77621951219512,29.24590163934426
750.txt,97,56,40,27,57,29,0.48214285714285715,0.41237113402061853,0.5773195876288659,5.685938524748267,0.8799138808222686,0.06044283654059615,0.6929166666666663,0.74,0.7068238949319732,39.55623754913045,38.83690476190476,42.44329896907217
988.txt,85,40,48,29,37,11,0.725,0.5647058823529412,0.47058823529411764,4.338609156373123,0.8303328893360272,0.08793689561283852,0.5338888888888885,0.54,0.6000154254229377,25.533596837944664,23.12830687830688,23.48235294117647
778.txt,89,49,46,30,43,19,0.6122448979591837,0.5168539325842697,0.550561797752809,5.193989612031165,0.8670384449838764,0.06820674906657762,0.6019999999999996,0.7,0.7161674877031959,36.84994172494173,29.39629120879121,36.31460674157304
1367.txt,62,32,31,17,31,15,0.53125,0.5,0.5161290322580645,4.064004064006096,0.8397438947852097,0.08940908739632179,0.5938461538461537,0.58,0.6142011292734472,28.17153284671533,26.0219087635054,27.241935483870968
195.txt,130,55,68,37,62,18,0.6727272727272727,0.5230769230769231,0.4230769230769231,4.823819106188661,0.8232778270028268,0.08359834846299236,0.6444444444444443,0.67,0.659185875511192,32.905858593344696,32.982859531772576,33.15384615384615
1401.txt,75,49,34,30,41,19,0.6122448979591837,0.4533333333333333,0.6533333333333333,5.658032638058332,0.9014084569008729,0.05258043831634066,0.7369230769230767,0.76,0.752180685412404,46.35225042923719,49.67460317460318,49.4
1415.txt,121,65,54,36,67,29,0.5538461538461539,0.4462809917355372,0.5371900826446281,5.909090909090909,0.8704273529477541,0.06221123352357675,0.7066666666666663,0.7,0.7314316569513108,47.216292178150645,40.75833162952362,42.099173553719005
181.txt,79,55,38,28,41,27,0.509090909090909,0.4810126582278481,0.6962025316455697,6.187983455093131,0.9171257606312665,0.043672563355098705,0.7446666666666667,0.78,0.8046036353164931,68.20765027322405,53.478095238095236,64.20253164556962
1373.txt,78,50,38,28,40,22,0.56,0.48717948717948717,0.6410256410256411,5.661385170722978,0.8979307915788954,0.05394508724667695,0.7165517241379308,0.72,0.7672765486752502,64.17239953293762,43.810344827586206,49.19230769230769
57.txt,63,44,28,22,35,22,0.5,0.4444444444444444,0.6984126984126984,5.543478937468666,0.9133638859999382,0.04814881431220518,0.7485714285714286,0.78,0.7712664680281139,63.0,53.39204545454545,54.63492063492063
817.txt,88,41,49,26,39,15,0.6341463414634146,0.5568181818181818,0.4659090909090909,4.370614685290014,0.829415391465717,0.08772750252675389,0.5492307692307689,0.56,0.6207897705801674,35.10244940502041,29.646044992743107,33.32954545454545
5.txt,36,31,22,20,14,11,0.6451612903225806,0.6111111111111112,0.8611111111111112,5.166666666666667,0.9582723751320855,0.0268120271266942,0.8611111111111112,0.8611111111111112,0.0,72.57600000000004,0.0,44.0
1429.txt,107,59,55,38,52,21,0.6440677966101694,0.514018691588785,0.5514018691588785,5.703745285369415,0.8726057787167509,0.06277482981979861,0.7251724137931028,0.71,0.7451654641035101,53.5,51.10349206349206,53.87850467289719
43.txt,92,54,40,25,52,29,0.46296296296296297,0.43478260869565216,0.5869565217391305,5.629889179541019,0.8821695173478281,0.060001636129623476,0.7027906976744186,0.6,0.7372450878809074,49.3159206117364,36.60735735735736,45.59782608695652
803.txt,184,80,87,54,97,26,0.675,0.47282608695652173,0.43478260869565216,5.897678246195885,0.8402839149610182,0.0705204998902507,0.6954074074074069,0.6733333333333333,0.719294446859266,50.898916967509024,43.734998757146414,44.95108695652174
630.txt,182,72,80,42,102,30,0.5833333333333334,0.43956043956043955,0.3956043956043956,5.336995079959928,0.821802579469465,0.07884592561007712,0.6127819548872182,0.5933333333333334,0.6770570761512872,35.529618128340715,29.069820537326112,36.324175824175825
156.txt,92,40,52,24,40,16,0.6,0.5652173913043478,0.43478260869565216,4.170288281141495,0.8158009582396999,0.09379783253330443,0.6502325581395352,0.64,0.6494164658551568,42.515151515151516,33.33542413381123,33.80434782608695
142.txt,78,42,39,24,39,18,0.5714285714285714,0.5,0.5384615384615384,4.755563543407302,0.8579112736169254,0.07509599476740235,0.6413793103448276,0.68,0.6605897322572281,39.0,35.6575,34.94871794871795
624.txt,153,68,63,41,90,27,0.6029411764705882,0.4117647058823529,0.4444444444444444,5.497474167490214,0.8387953039301473,0.0737883134413739,0.6165384615384611,0.6466666666666666,0.6819427759393523,38.25,33.26260162601626,37.23529411764706
94.txt,155,61,65,36,90,25,0.5901639344262295,0.41935483870967744,0.3935483870967742,4.899637906305243,0.8150956480710911,0.08441842488211719,0.6766037735849058,0.6533333333333334,0.6882960481698356,46.82896379525593,41.02919621749409,42.71612903225807
1398.txt,135,60,56,31,79,29,0.5166666666666667,0.4148148148148148,0.4444444444444444,5.163977794943222,0.8346819999195877,0.07760192441450278,0.6274418604651161,0.6000000000000001,0.6635425852821626,39.375,33.31481481481481,35.82962962962963
80.txt,73,38,33,22,40,16,0.5789473684210527,0.4520547945205479,0.5205479452054794,4.447563593452962,0.84783138254134,0.08166519110317945,0.5783333333333335,0.62,0.6460685949146361,29.42656195563814,26.324519230769234,31.21917808219178
618.txt,104,58,51,34,53,24,0.5862068965517241,0.49038461538461536,0.5576923076923077,5.687367919007337,0.8742681438156057,0.062335041139233174,0.720363636363636,0.69,0.7247208308721803,52.0,46.43087557603687,43.47115384615385
1603.txt,90,50,47,32,43,18,0.64,0.5222222222222223,0.5555555555555556,5.270462766947299,0.8693752162946531,0.06684164481859695,0.7039024390243899,0.64,0.7206794332260815,45.92780209162215,42.683928571428574,45.044444444444444
397.txt,89,53,39,31,50,22,0.5849056603773585,0.43820224719101125,0.5955056179775281,5.617988764033708,0.8845207289065943,0.0592386698914891,0.7234999999999997,0.72,0.7389371482073187,47.059734513274336,42.75337837837838,43.146067415730336
1165.txt,135,63,64,36,71,27,0.5714285714285714,0.4740740740740741,0.4666666666666667,5.422176684690384,0.8446284690519376,0.07293295221895024,0.6497674418604651,0.65,0.7182870416160851,40.95323741007194,36.180867709815075,36.644444444444446
1171.txt,154,80,77,51,77,29,0.6375,0.5,0.5194805194805194,6.446583712203042,0.8699757533104605,0.059439092599690165,0.7040000000000003,0.7266666666666666,0.7268716060981761,46.863603324207105,41.93392857142857,45.77272727272727
383.txt,113,57,48,32,65,25,0.5614035087719298,0.4247787610619469,0.504424778761062,5.362108949786505,0.8552400232176866,0.07050874127181518,0.6921874999999997,0.65,0.709237884574559,32.95833333333333,35.29730187401219,34.88495575221239
1617.txt,63,46,32,26,31,20,0.5652173913043478,0.5079365079365079,0.7301587301587301,5.795455252808151,0.9240929029174135,0.04218606483671907,0.7785714285714286,0.78,0.7922598116021029,64.18588235294118,57.75,61.07936507936508
1159.txt,130,50,68,30,62,20,0.6,0.5230769230769231,0.38461538461538464,4.3852900965351465,0.8036970349664387,0.09286103377337239,0.5765432098765426,0.5800000000000001,0.6203105986689101,32.37204724409449,30.25301484230056,30.276923076923076
1818.txt,92,62,38,31,54,31,0.5,0.41304347826086957,0.6739130434782609,6.463946835769319,0.912721661953177,0.04444387363618441,0.8293023255813953,0.8,0.813863948362711,69.05036329252513,75.60227272727272,72.26086956521739
354.txt,54,37,22,19,32,18,0.5135135135135135,0.4074074074074074,0.6851851851851852,5.03506224905431,0.9052224502512914,0.05470901128066505,0.66,0.66,0.7277349320634554,38.17777104784979,21.065977742448332,32.46296296296296
432.txt,142,68,66,41,76,27,0.6029411764705882,0.4647887323943662,0.4788732394366197,5.706433236417486,0.8514235174337279,0.06903186692155827,0.6352688172043012,0.64,0.6988712234430032,38.55259012516193,34.10828984343637,39.274647887323944
426.txt,65,44,30,22,35,22,0.5,0.46153846153846156,0.676923076923077,5.457528321925173,0.9065257699515907,0.05156023022606242,0.665,0.74,0.749198540383759,52.1031746031746,27.12406015037594,40.707692307692305
340.txt,146,61,79,39,67,22,0.639344262295082,0.541095890410959,0.4178082191780822,5.048395920474444,0.8248792844657029,0.080911351892678,0.6515463917525772,0.69,0.6850804687709814,41.26946365053355,39.11515151515151,39.82876712328767
1824.txt,92,56,50,39,42,17,0.6964285714285714,0.5434782608695652,0.6086956521739131,5.838403593598094,0.8902122737817454,0.05590610385168456,0.7223255813953485,0.72,0.7606698254812604,55.96291768541158,47.983253588516746,52.52173913043478
368.txt,140,65,71,37,69,28,0.5692307692307692,0.5071428571428571,0.4642857142857143,5.493502655735358,0.8447368127642593,0.07234572432519064,0.67054945054945,0.7,0.6949810660858038,38.922708249096594,37.33601398601398,38.042857142857144
1830.txt,95,44,38,21,57,23,0.4772727272727273,0.4,0.4631578947368421,4.514304749174678,0.8309819795300264,0.08546089049955409,0.6008695652173917,0.54,0.6591286773521761,30.128642326445323,27.57559198542805,33.757894736842104
1831.txt,65,42,31,22,34,20,0.5238095238095238,0.47692307692307695,0.6461538461538462,5.209458852746756,0.8953816157016053,0.05770732722281142,0.7324999999999999,0.68,0.7366642501690089,55.76704545454545,48.12962962962963,45.04615384615385
369.txt,46,36,30,25,16,11,0.6944444444444444,0.6521739130434783,0.782608695652174,5.307910421576297,0.9359766474191694,0.038504315758406474,0.782608695652174,0.782608695652174,0.7983311374615719,59.24800000000001,0.0,51.0
1825.txt,115,53,49,28,66,25,0.5283018867924528,0.4260869565217391,0.4608695652173913,4.942275483673663,0.8367436680114667,0.0792238089406251,0.6678787878787877,0.6599999999999999,0.6642558770528073,36.275987566579715,34.533805811481216,35.45217391304348
427.txt,114,55,61,32,53,23,0.5818181818181818,0.5350877192982456,0.4824561403508772,5.151221963699316,0.8461075330555248,0.07481749427761993,0.5839999999999996,0.6,0.662335235923617,28.5,24.27294573643411,28.25438596491228
341.txt,81,50,35,28,46,22,0.56,0.43209876543209874,0.6172839506172839,5.555555555555555,0.8902191987518279,0.05752248519753901,0.7281250000000001,0.72,0.7373588710086607,47.78450226244344,43.85227272727273,46.54320987654321
355.txt,25,21,15,13,10,8,0.6190476190476191,0.6,0.84,4.2,0.9458340748040763,0.03874695971208244,0.84,0.84,0.0,43.74999999999999,0.0,30.0
1819.txt,89,51,37,26,52,25,0.5098039215686274,0.4157303370786517,0.5730337078651685,5.405989188032437,0.875951025847736,0.06363476458246761,0.7219999999999998,0.72,0.7205564179014197,44.5,43.4051724137931,42.61797752808989
433.txt,132,69,74,39,58,30,0.5652173913043478,0.5606060606060606,0.5227272727272727,6.0056791304715755,0.8671468906022088,0.06264960039485401,0.6580722891566262,0.7,0.7431718988308842,49.17486520694073,38.86824274561791,48.63636363636363
1158.txt,74,42,31,20,43,22,0.47619047619047616,0.4189189189189189,0.5675675675675675,4.88240082724041,0.8684045285897042,0.07040083368007219,0.6856,0.72,0.6845852866726951,33.62408759124088,38.09637046307885,34.067567567567565
1170.txt,48,30,21,14,27,16,0.4666666666666667,0.4375,0.625,4.330127018922194,0.8785897121019018,0.07221467401526462,0.625,0.625,0.6607565011820332,26.0,25.91025641025641,31.770833333333332
1616.txt,144,79,73,49,71,30,0.620253164556962,0.5069444444444444,0.5486111111111112,6.583333333333333,0.8791975853177021,0.05596947460156607,0.7713684210526313,0.76,0.7624151026548268,61.723481951461224,58.372983870967744,58.02777777777778
382.txt,92,60,40,31,52,29,0.5166666666666667,0.43478260869565216,0.6521739130434783,6.255432421712244,0.9054701458187385,0.048136490543908284,0.7846511627906979,0.78,0.7960378836387466,86.25,65.16538461538461,65.71739130434783
396.txt,40,28,17,14,23,14,0.5,0.425,0.7,4.427188724235731,0.9033107618789336,0.060353069575702904,0.7,0.7,0.0,32.53731343283582,31.375,34.75
1602.txt,76,39,33,24,43,15,0.6153846153846154,0.4342105263157895,0.5131578947368421,4.473606810475954,0.8459448685167547,0.08190877188229403,0.5474074074074072,0.56,0.6025094825986846,25.92648539778449,19.80793905372895,23.855263157894736
1164.txt,59,44,30,27,29,17,0.6136363636363636,0.5084745762711864,0.7457627118644068,5.728312083156251,0.9280576048600374,0.04062586521459186,0.808,0.8,0.799072358117545,64.97866666666667,0.0,58.56140350877193
619.txt,50,34,19,15,31,19,0.4411764705882353,0.38,0.68,4.808326112068523,0.9014161010104346,0.0580256854081973,0.68,0.68,0.7104755192240325,33.6933959251453,26.360526315789475,36.26
81.txt,152,54,73,36,79,18,0.6666666666666666,0.48026315789473684,0.35526315789473684,4.379978370530589,0.7940045608195171,0.0944134768957128,0.582718446601942,0.6266666666666666,0.623128887410692,34.26842935640063,30.038901601830663,33.296052631578945
1399.txt,122,72,55,41,67,31,0.5694444444444444,0.45081967213114754,0.5901639344262295,6.518573715061334,0.8902263498001636,0.05261491742022977,0.7468493150684924,0.76,0.7605263447083415,61.0,51.045926310326934,57.0
95.txt,118,59,51,35,67,24,0.5932203389830508,0.4322033898305085,0.5,5.431390245600108,0.8547069791607571,0.07012610772567779,0.6947826086956522,0.6699999999999999,0.6987964432538061,31.958333333333336,35.41509831460674,36.3728813559322
143.txt,131,64,68,41,63,23,0.640625,0.5190839694656488,0.48854961832061067,5.591705962630643,0.8530696929060639,0.06939607002437946,0.694146341463414,0.68,0.6960553852413529,43.666666666666664,41.63429923122413,40.11450381679389
625.txt,98,54,46,33,52,21,0.6111111111111112,0.46938775510204084,0.5510204081632653,5.454823740581938,0.8700135966331641,0.06527958073350866,0.6742857142857146,0.74,0.7006666787327542,41.43827160493827,34.12081339712918,36.09183673469388
631.txt,44,33,24,20,20,13,0.6060606060606061,0.5454545454545454,0.75,4.9749371855331,0.9239778921560264,0.046257558207586445,0.75,0.75,0.7564180006040467,49.28,0.0,46.0
157.txt,150,71,77,43,73,28,0.6056338028169014,0.5133333333333333,0.47333333333333333,5.797125724586855,0.8507264302520254,0.06859710920981876,0.7130693069306933,0.7000000000000001,0.6962870412008778,37.87455934195064,43.16021703521704,40.04
1428.txt,49,37,21,17,28,20,0.4594594594594595,0.42857142857142855,0.7551020408163265,5.285714285714286,0.9278223648705536,0.04270370519864699,0.7551020408163265,0.7551020408163265,0.7826889312616818,56.023333333333326,0.0,48.38297872340426
